50000
16.6826 65.2446 -266.881
90.782 -68.7155 -617.439
47.9681 636.92 -1682.98
24.2486 367.506 -909.358
8.75474 137.05 -470.754
1.42984 150.589 -429.704
36.7672 409.464 -968.107
40.6563 449.632 -1346.73
-66.7804 708.004 -2398.16
-112.768 364.534 -815.937
0.641592 149.939 -613.653
28.4886 317.028 -918.399
-3.74183 160.471 -301.68
-3.18526 106.662 -261.009
38.3684 376.099 -1421.88
7.51825 224.333 -617.372
55.9333 178.149 -1143.94
14.9751 202.806 -597.337
19.1293 300.677 -816.11
56.9853 403.609 -1162.74
40.7992 418.314 -1283.18
-16.6814 188.437 -622.606
25.8451 198.57 -540.056
58.196 580.632 -1763.63
-228.488 213.126 -285.432
3.62325 71.4959 -311.347
8.38351 357.416 -1004.2
27.4423 221.29 -642.385
50.2597 -34.8887 -671.255
51.2289 531.073 -1587.41
2.61466 329.915 -1083.05
40.453 450.379 -1318.37
6.92956 250.253 -698.095
31.5412 872.532 -2600.07
26.1707 363.846 -1087.66
3.66978 31.8689 -177.188
-4.21401 48.7113 -187.23
211.342 1614.15 -4744.22
16.9596 354.077 -909.001
-6.26177 171.493 -412.153
33.7814 671.939 -1944.69
0.926148 53.0749 -219.924
14.9687 216.009 -606.193
21.0085 172.235 -560.28
13.4446 206.94 -721.662
8.14333 90.4442 -464.322
20.6498 293.427 -1007.53
9.70333 176.465 -540.554
11.5462 123.112 -341.539
-1.14602 145.42 -323.032
-102.936 567.314 -1597.37
-84.5163 587.69 -1417.83
0.513694 127.778 -328.612
100.249 177.16 -1290.64
44.1683 539.939 -1631.07
12.9174 157.52 -445.061
5.46806 169.549 -642.879
-23.1031 69.6987 -220.211
-1.91257 85.1645 -265.83
15.3324 86.761 -381.27
-0.731764 42.9613 -163.874
9.77221 57.1482 -291.582
125.984 142.076 -1485.73
29.8884 477.656 -1276.21
35.6169 450.031 -1429.36
16.869 182.275 -548.011
17.8737 410.961 -1299.24
20.9597 184.777 -767.361
24.9036 509.784 -1646.09
1.33277 94.4018 -295.675
1.32196 107.695 -359.012
1.25585 152.561 -438.285
29.4925 712.405 -1769.56
36.011 427.306 -1277.47
-8.85638 43.9622 -225.385
13.7715 179.693 -416.512
-6.22645 39.1695 -114.539
24.2515 320.196 -931.027
9.79314 376.626 -1022.32
38.9577 267.384 -877.396
107.12 301.455 -1779.47
63.4211 122.641 -1099.97
66.7592 272.035 -1346.34
13.2254 406.688 -1050.38
45.8008 557.075 -1477.39
5.84318 55.6651 -231.556
28.4062 376.029 -1032.98
36.3619 466.004 -1486.74
-89.5138 396.687 -901.664
44.4003 272.1 -825.552
4.58359 172.041 -470.339
31.3248 647.308 -1743.7
-19.2019 72.789 -122.555
10.6698 217.804 -621.222
105.221 356.492 -1820.49
0.325914 78.6883 -289.845
16.5409 111.308 -383.917
0.843178 70.261 -242.242
-4.46634 76.5913 -239.294
-5.69881 151.635 -440.932
1.39213 113.581 -409.039
-10.8702 112.087 -168.505
3.61026 265.099 -689.486
6.2861 137.241 -437.904
5.04002 190.26 -624.81
19.3517 217.991 -689.45
25.3706 212.412 -704.444
7.76434 122.234 -347.442
73.0563 795.532 -2141.48
12.0397 166.317 -480.697
25.9686 247.646 -654.409
104.669 342.943 -1435.47
23.3123 241.286 -647.444
17.5703 566.647 -1502.47
4.45351 138.124 -537.103
32.7551 249.349 -721.196
139.256 337.414 -1782.79
-1.11117 150.387 -502.166
11.6325 106.269 -420.977
78.6528 755.171 -2412.29
13.9173 146 -437.51
15.2001 229.745 -796.73
5.91073 100.995 -276.942
5.51799 30.6097 -83.8465
48.2483 442.824 -1198.13
-90.6043 494.93 -1386.59
40.728 -74.5965 -540.641
17.8537 212.884 -486.433
-7.57311 63.9143 -278.842
14.9027 187.599 -542.198
22.3938 262.739 -920.478
9.1111 183.598 -550.115
16.9506 389.439 -1129.36
103.931 -52.7831 -924.776
18.1675 176.683 -558.868
13.3282 177.91 -561.499
15.8315 106.151 -497.029
-3.82611 22.4852 -88.8599
2.39478 65.7843 -355.902
4.49199 171.523 -558.561
3.93741 101.761 -358.729
-35.0933 186.482 -1053.7
64.4618 730.69 -2083.53
136.923 -138.496 -1024.93
2.08276 143.032 -480.409
78.8048 359.691 -1655.17
94.6655 190.143 -1091.31
-0.370617 218.651 -667.474
-102.125 140.087 -305.484
15.7091 35.5965 -284.828
-94.1851 255.505 -549.16
6.85549 146.626 -596.494
73.5526 115.631 -1094.99
4.07339 184.73 -680.937
32.2876 364.053 -1098.38
16.8223 291.575 -925.347
9.40689 199.464 -576.016
7.33561 78.0437 -421.399
95.0746 -119.731 -1110.1
26.1018 163.708 -679.607
56.39 298.757 -2301.65
114.291 237.191 -1244.26
83.4511 -152.246 -460.68
17.9185 378.239 -979.495
21.4584 198.846 -538.547
72.3636 -39.5659 -609.284
0.137581 65.655 -237.82
58.9919 617.003 -1757.5
40.9437 592.034 -1720.06
16.7917 174.594 -588.693
-0.949179 23.9111 -129.669
7.34109 156.734 -608.103
18.6256 260.377 -644.421
0.00991621 132.921 -382.757
121.149 194.29 -1077.82
17.0434 170.311 -607.569
24.8179 190.005 -618.125
17.938 164.599 -458.075
7.09102 333.613 -1465.94
8.78044 37.7645 -152.529
12.0165 296.834 -672.947
59.5929 724.23 -2269.05
15.2811 107.428 -349.589
5.8747 208.218 -536.124
54.1801 532.254 -1887.87
-5.84769 344.393 -1066.75
20.1132 707.92 -2438.19
7.40094 113.623 -361.68
30.7797 395.744 -1001.04
-1.24868 338.004 -873.779
0.46337 34.0294 -122.427
37.9841 485.563 -1358.61
14.3776 206.184 -656.83
25.7456 570.85 -3022.21
44.6789 497.298 -1447.57
99.1763 304.435 -1299.05
26.3818 301.867 -922.854
-86.2614 397.12 -1045.56
23.0767 430.864 -1199.91
-54.3457 586.274 -1617.06
63.2906 583.641 -1914.2
6.96085 119.026 -320.221
-29.9078 92.9351 -1148.68
33.9887 657.29 -1720.92
35.0362 326.018 -1140.09
17.1822 230.357 -815.738
38.2649 428.683 -1468.51
35.5873 598.785 -1593.24
17.3345 186.882 -723.719
84.7561 700.691 -1751.03
16.1708 205.377 -526.914
34.9806 445.444 -1151.31
123.895 -298.394 -642.555
98.1741 228.201 -1390.37
14.5673 141.816 -445.805
17.3157 423.042 -1122.87
90.2062 247.368 -1407.61
-10.4301 -13.6661 -781.997
85.7656 390.29 -1724.51
-17.896 58.5179 -165.489
9.37808 72.1224 -411.049
77.1045 -155.509 -479.04
4.59869 76.7199 -294.041
37.4901 492.08 -1263.28
-6.3372 104.828 -220.21
18.9947 311.426 -1116.74
8.01184 55.1591 -269.604
44.7581 349.723 -1068.35
12.8998 131.871 -377.903
38.0736 580.474 -1662.95
14.6172 165.799 -553.811
15.5755 204.696 -663.441
13.6323 310.261 -932.622
12.256 144.547 -471.703
19.2802 203.834 -665.836
-2.70451 321.719 -825.627
19.1692 257.407 -878.456
55.2827 720.435 -2296.23
75.2136 465.411 -1954.89
4.01626 55.2914 -255.728
54.6609 119.646 -955.956
23.2209 200.541 -602.395
27.8205 215.669 -747.587
55.252 862.307 -2120.17
20.7138 311.154 -785.242
32.7121 470.545 -1342.74
8.41179 281.715 -748.61
3.79269 436.223 -1505.4
44.3277 497.725 -1368.57
-4.48583 41.3904 -152.543
10.4391 370.059 -1078.53
26.4828 166.413 -503.152
11.3602 165.159 -481.725
13.0888 263.323 -746.462
84.386 213.934 -1301.28
27.8857 522.165 -1417.42
22.3673 385.15 -1295.97
21.7934 258.537 -985.197
56.1016 861.838 -2571.63
103.772 178.906 -1326.02
13.3987 77.1629 -397.339
19.6026 333.037 -1157.37
13.0264 204.31 -570.702
34.341 276.608 -835.645
-6.33068 158 -334.63
34.2004 682.247 -2291.45
63.647 278.415 -1426.83
97.2035 -30.6112 -573.009
15.3434 181.955 -784.189
3.3473 44.2076 -205.163
-97.2848 568.428 -1261.53
93.8095 973.387 -2578.9
-84.9638 314.006 -751.272
8.70163 103.479 -360.167
26.5886 651.064 -1830.34
-21.925 76.147 -363.566
5.06639 283.859 -866.341
-1.26721 35.4122 -176.696
60.8285 593.388 -1562.1
-4.22365 168.859 -397.402
21.0702 238.572 -767.091
8.70417 175.145 -483.273
88.181 466.429 -1680.23
13.5175 314.43 -839.572
-4.31801 28.9693 -142.102
-7.68479 79.902 -267.486
18.4227 302.02 -768.015
37.5602 431.511 -1061.19
-100.408 198.44 -437.367
17.8819 100.744 -298.562
16.3648 181.117 -547.739
28.6512 293.499 -782.857
-127.071 191.104 -580.627
34.6663 279.092 -844.986
-6.19137 70.1377 -207.507
21.8073 -24.2229 -483.807
34.3583 341.556 -1010.26
27.0778 515.886 -1326.29
49.4088 531.096 -1278.05
92.3204 23.1516 -689.665
1.9936 63.965 -303
19.2363 394.69 -937.292
-103.385 162.558 -351.612
11.7456 300.436 -893.385
31.8927 296.244 -865.977
-29.1186 107.229 -297.132
2.18625 216.34 -385.867
32.7165 461.431 -1349.95
-2.28777 81.9535 -310.315
155.079 620.57 -2642.18
8.93048 177.58 -570.694
0.947036 53.0418 -241.145
34.675 908.762 -2450.91
-115.129 116.618 -140.692
22.2597 288.724 -757.808
12.8122 177.906 -549.191
30.4772 194.875 -737.299
104.705 250.522 -1682.91
11.6904 289.997 -1015.88
-11.9493 183.112 -359.38
16.5877 212.52 -617.385
-44.8313 766.303 -1766.45
-87.7537 390.68 -1093.31
22.3659 427.725 -1458.98
-7.27479 216.555 -466.141
15.8968 87.0985 -296.005
-50.8251 1194.17 -3107.96
208.862 1502.04 -4409
71.7132 377.423 -1438.71
46.9075 667.777 -1744.02
33.2578 497.424 -1372.47
14.7944 106.206 -452.315
71.293 -92.8736 -587.311
56.8446 144.627 -943.569
-14.8521 176.278 -420.051
55.1949 547.894 -2049.15
-9.96031 82.1014 -280.197
-80.0715 364.671 -971.83
15.6736 377.969 -1195.94
3.76279 68.1454 -280.267
60.3921 225.787 -1386.02
13.5485 216.309 -646.16
24.4215 243.034 -697.401
24.2695 334.905 -823.889
13.0306 447.734 -1187.58
10.6729 73.3601 -345.092
35.6121 -59.8558 -587.407
35.6057 382.81 -1290.14
122.701 302.522 -1883.35
16.3603 252.533 -932.124
41.0804 398.578 -1207.66
123.549 -9.46116 -799.554
11.462 200.628 -623.126
97.712 1140.42 -2994.65
5.80899 310.111 -982.787
31.5115 495.331 -1217.95
28.7733 504.871 -1334.57
10.7129 261.755 -817.644
-79.042 540.524 -1003.59
1.78451 166.505 -552.871
19.4606 279.785 -704.358
27.3903 491.024 -1349.71
58.7228 91.7792 -892.447
13.3318 425.676 -1138.16
52.7214 146.781 -1133.23
33.0589 500.694 -1134.72
6.41179 378.393 -1202.96
5.5046 59.6366 -264.662
-3.42267 68.3545 -222.785
12.6469 177.71 -499.004
60.2271 888.527 -2776.12
3.01232 75.6752 -369.415
33.9368 516.354 -1400.45
38.2886 634.664 -1503.53
9.29527 541.731 -1708.9
67.6063 938.161 -2787.02
10.2881 65.7752 -233.937
16.1557 186.64 -535.863
12.8685 238.148 -694.709
-96.8809 553.078 -1406.56
19.7899 259.455 -697.724
7.72782 210.522 -521.358
5.28729 85.7101 -332.256
41.1737 -59.0653 -513.656
69.0605 1226.62 -3535.97
10.4752 183.762 -574.924
81.5769 -167.96 -356.542
76.5352 940.882 -2602.67
53.5047 365.46 -1086.61
11.0438 190.413 -584.465
2.95778 35.0181 -122.364
-17.3659 601.618 -1746.34
11.638 242.865 -593.303
-76.8088 397.59 -1278.77
17.5269 178.666 -546.5
85.6305 69.6176 -1031.34
100.061 70.3194 -902.286
-18.3287 41.1056 -119.182
27.5821 299.583 -1007.1
1.71656 67.4651 -267.313
5.7749 118.469 -295.912
56.3236 661.886 -2154.35
-105.797 485.034 -1034.19
3.80526 91.6785 -373.661
93.8641 39.0703 -1199.22
22.8129 162.802 -516.482
55.2992 546.421 -1592.77
6.85652 50.7738 -231.299
53.0217 666.658 -1606.07
49.2801 302.439 -923.28
20.5748 409.278 -1323.03
36.385 440.053 -1406.67
9.81445 96.5697 -454.475
-5.96006 87.3138 -317.747
4.94542 289.262 -630.516
56.3985 77.9622 -1022.74
38.4609 431.938 -1012.94
103.606 104.656 -1195.18
-8.0946 54.9758 -201.344
12.3883 32.3499 -224.405
26.0312 273.201 -752.079
28.5073 383.815 -920.589
39.3308 362.473 -1305.42
47.4958 708.359 -2223.29
-0.383791 162.691 -502.812
7.14393 60.4535 -245.165
103.972 -46.7633 -675.386
40.6188 846.602 -2330.76
57.6545 705.704 -2305.16
33.217 402.655 -981.078
44.897 438.59 -1619.93
9.27206 123.362 -466.03
14.8667 271.289 -673.429
24.6768 539.129 -1392.88
8.23948 267.248 -874.413
17.0213 439.775 -1261.11
8.52599 69.1677 -352.37
76.496 721.705 -2172.1
7.01558 284.087 -769.285
44.7817 884.221 -2828.66
62.8969 637.955 -2500.21
72.4052 1104.39 -2982.25
3.72146 91.6188 -377.872
32.543 281.127 -700.423
50.249 37.0038 -765.511
9.07711 170.073 -466.263
10.5264 337.163 -722.389
-0.416125 362.898 -716.669
35.244 458.41 -1018.24
-11.693 504.939 -2155.96
40.7146 376.063 -1080.91
35.7678 627.084 -1791.3
-6.13097 114.157 -225.011
15.9453 477.136 -1548.64
19.1884 198.353 -690.263
2.67498 58.2743 -234.187
54.8278 515.116 -1476.66
-80.8294 478.166 -1124.96
31.1503 354.256 -1251.88
13.2678 170.921 -564.454
11.4634 631.253 -1656.19
41.0098 627.047 -1544.04
37.4164 299.438 -1050.21
17.0336 137.149 -478.992
6.69726 96.1305 -352.986
8.95979 268.877 -893.866
13.6207 253.57 -805.913
35.2723 272.066 -909.183
20.987 609.316 -1703.87
9.23491 379.123 -926.445
0.535852 86.2811 -342.804
-86.9898 133.13 -301.35
31.4665 382.044 -935.841
4.13967 120.685 -303.073
14.603 88.9511 -378.666
-191.882 539.195 -1381.65
32.8994 316.286 -821.574
8.77428 197.974 -621.75
-89.2124 274.037 -684.049
109.116 81.0515 -936.351
12.214 123.939 -412.815
26.8353 324.429 -825.251
102.102 114.766 -1200.55
41.8134 454.171 -1043.09
-134.483 126.289 -141.832
21.9808 478.627 -1171.72
12.3283 312.975 -765.914
-88.7059 343.342 -790.905
22.0303 -92.7194 -302.744
109.082 146.461 -1153
-14.9369 129.104 -473.977
-12.4551 37.9051 -182.11
37.2261 479.134 -1579.81
15.5376 81.997 -366.16
50.6146 -59.8741 -569.665
13.9005 320.411 -971.958
77.2217 477.267 -1608.98
49.1125 101.511 -764.035
-0.00716908 44.233 -221.933
15.134 243.475 -582.38
22.8133 261.219 -835.594
9.00604 200.371 -717.584
11.5281 1147.39 -3822.14
-112.352 79.1184 -67.1993
48.2753 707.789 -2080.32
-1.74622 152.275 -431.587
42.0985 -65.4546 -533.844
-39.3731 551.5 -2306.64
3.89554 114.179 -441.793
11.1033 126.309 -328.748
1.64605 21.2666 -127.793
8.93961 104.031 -485.125
0.395369 349.495 -1095.46
22.5838 359.867 -1114.93
4.24122 132.304 -494.909
8.76557 547.143 -1238.37
127.594 1000.31 -3928.03
100.785 43.2112 -836.074
9.55461 69.3522 -296.806
118.751 216.535 -1144.08
9.41946 238.348 -572.848
-3.89161 145.573 -430.679
10.1819 121.939 -347.711
22.6892 202.755 -534.243
14.7862 110.314 -360.793
5.75449 218.058 -1572.75
19.3395 298.746 -891.734
3.48649 73.8062 -263.976
124.419 133.159 -1175.03
16.4215 179.786 -770.76
23.1993 278.385 -826.906
39.1561 445.73 -1311.89
63.3584 1018.23 -2872.06
6.91282 95.6688 -405.421
22.617 143.33 -607.796
-2.17118 487.125 -1215.53
0.890105 346.154 -997.111
7.38595 69.5621 -307.58
16.1864 223.199 -598.645
14.9151 80.4148 -382.157
55.0091 334.44 -1507.4
101.905 325.762 -1490.94
45.7113 24.7671 -867.5
23.0638 47.1538 -364.426
-5.28759 267.313 -866.975
-1.25474 94.6535 -349.503
-83.0713 525.699 -1450.39
-100.421 157.668 -400.722
8.74486 119.493 -509.233
-1.3827 44.2125 -157.539
32.0388 317.766 -1136.42
-58.7028 585.55 -1404.98
27.5675 214.955 -582.018
24.9869 215.729 -694.227
30.396 370.859 -1292.67
27.1287 484.09 -1296.67
14.179 388.059 -1091.19
85.7232 617.4 -2031.35
25.8283 257.134 -921.15
-6.15035 45.2188 -106.456
13.9971 209.336 -664.048
24.7523 504.414 -1484.78
2.47875 107.86 -378.574
8.75049 183.906 -622.476
10.8505 156.657 -464.402
23.1889 -7.02832 -530.394
28.4634 619.722 -1612.77
47.4215 338.086 -1252.4
6.23971 93.8158 -314.456
12.2595 278.748 -872.822
-123.923 285.214 -818.334
27.9116 401.152 -1730
1.49722 182.782 -554.542
9.70164 143.022 -515.136
-6.39504 85.8363 -269.099
5.57834 200.956 -602.321
6.65203 51.298 -264.778
11.3505 142.059 -559.481
7.51058 110.112 -412.056
1.73817 97.7556 -314.204
50.3286 -20.6286 -697.799
62.7422 794.755 -2202.67
51.9981 456.102 -1153.51
-92.4027 264.91 -751.347
-92.2966 318.206 -654.847
6.12081 150.671 -578.81
19.1457 276.538 -857.447
10.2011 324.802 -941.05
-8.88889 77.1885 -287.631
5.90575 112.652 -357.933
34.6791 749.928 -1850.76
6.56598 186.669 -484.153
23.2818 199.44 -624.278
-0.640703 26.5273 -162.59
34.1103 204.105 -1544.29
-0.571337 26.3379 -118.905
48.7194 14.1206 -783.498
24.6921 458.527 -1448.63
42.8592 497.046 -1421.42
2.88865 87.5031 -327.869
40.4808 -7.87322 -587.362
21.7967 160.29 -528.104
41.3688 806.476 -2649.68
21.9003 288.529 -714.511
33.8718 198.26 -744.815
-103.266 99.922 -204.877
19.7601 292.824 -894.334
138.35 941.148 -3230
-100.338 94.7046 -228.03
81.2023 -194.856 -233.83
1.78832 212.621 -711.153
-47.3516 464.292 -1749.27
29.8397 342.475 -1151.87
8.04781 138.289 -484.46
18.3582 144.66 -523.753
17.8707 232.774 -833.785
19.1184 311.123 -782.669
11.3698 191.209 -578.986
36.3252 336.38 -975.885
23.1391 282.194 -844.523
-25.0691 50.3766 -94.851
-104.005 126.834 -329.549
13.3556 197.768 -617.06
28.0144 424.077 -1074.81
40.4999 375.923 -1100.63
55.3015 629.013 -1955.74
11.2841 17.486 -150.139
6.62846 128.66 -500.056
2.59995 116.806 -441.523
27.2769 456.984 -1355.85
45.0268 396.942 -1108.59
-6.20387 19.3052 -86.3882
30.9074 566.477 -1592.15
20.2115 510.407 -1545.2
2.56602 74.759 -234.328
-98.0763 193.131 -514.633
118.582 428.683 -2330.74
22.097 118.882 -519.452
16.3596 328.954 -803.109
-1.36356 40.2613 -167.706
5.46441 141.403 -421.12
12.7141 91.9145 -424.349
107.702 356.079 -2012.2
86.6807 -182.404 -391.44
-6.088 203.981 -587.968
5.42506 130.327 -514.668
10.1641 213.31 -744.155
2.08474 392.994 -980.94
3.21066 77.5359 -290.53
5.79778 150.803 -498.42
12.3532 93.1017 -413.069
8.0013 85.6907 -392.457
37.5902 293.544 -965.171
17.145 292 -777.927
23.4589 317.999 -861.879
-115.32 186.102 -362.016
26.4346 282.972 -1069.23
23.3082 134.691 -478.639
32.1703 635.451 -1914.64
-12.8662 35.0826 -132.834
-1.55825 353.335 -1005.31
-47.4148 355.463 -1292.42
56.4495 85.1172 -1149.24
16.6969 280.658 -794.475
27.8498 471.903 -1567.89
38.837 588.997 -1362.22
17.3073 49.781 -285.514
12.492 162.843 -496.431
11.3768 151.109 -504.598
24.3197 443.312 -1127.74
-126.319 189.83 -499.102
-3.35353 25.7244 -121.457
-0.700529 769.888 -1987.77
28.8748 251.074 -801.483
19.3918 594.691 -1242.8
-1.42937 107.314 -497.213
26.7564 298.763 -750.639
13.3063 207.262 -677.208
-7.61583 283.049 -972.154
2.54715 257.804 -848.251
-1.35912 110.499 -305.841
-0.809395 153.061 -355.128
13.6676 136.831 -530.93
4.32692 285.262 -694.456
17.0537 47.2938 -234.518
-4.33338 200.511 -570.741
-6.7119 249.353 -777.566
4.11898 190.101 -515.129
43.7134 293.76 -872.464
74.5698 1187.69 -3410.25
32.8173 682.502 -2180.07
18.5469 175.846 -476.949
-109.412 205.54 -479.584
9.75189 207.03 -822.023
11.4657 142.603 -431.139
-79.4749 607.743 -1461.99
1.08231 20.8881 -121.837
-95.8049 173.842 -514.199
-5.1867 36.2617 -168.366
16.4996 110.238 -503.093
-1.70866 133.559 -461.111
49.8216 641.086 -1669.03
1.07389 232.747 -675.969
96.3237 57.9025 -844.326
10.6499 320.265 -1005.94
21.7363 501.192 -1381.06
97.6011 -60.418 -713.679
9.83038 191.417 -531.043
112.966 68.3406 -1241.46
3.67779 98.2171 -347.234
31.8733 389.458 -1146.6
142.033 -21.3652 -1375.72
4.98899 136.709 -456.451
3.78325 140.753 -457.969
2.33277 21.5471 -147.387
-22.0846 529.04 -1294.6
-4.20062 349.741 -1038.66
80.1647 851.586 -2405.71
1.09473 475.973 -968.66
26.8538 238.986 -689.886
25.0515 567.883 -1448.18
20.3153 361.726 -776.885
7.79499 165.618 -561.304
18.8349 271.216 -827.333
